book_id,title,author,isbn,publication_year,category,source,summary,openlibrary_key,gutenberg_id,google_books_id,text_available,text_source
b7043eb3bf28,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,9780735211292,2018,Self-Management,curated_seed,,,,,,
e62d91676c33,Building,,,1895,Self-Management,google_books,,,,17V5p2zFh5EC,,
ac73cecfcf5b,Burnout: The Secret to Unlocking the Stress Cycle,Emily Nagoski,9781984818324,2019,Self-Management,curated_seed,,,,,,
1df9b4a6ad7a,"Cambridge Handbook of Psychology, Health and Medicine",Susan Ayers,9781139465267,2007,Self-Management,google_books,"Health psychology is a rapidly expanding discipline at the interface of psychology and clinical medicine. This new edition is fully reworked and revised, offering an entirely up-to-date, comprehensive, accessible, one-stop resource for clinical psychologists, mental health professionals and specialists in health-related matters. There are two new editors: Susan Ayers from the University of Sussex and Kenneth Wallston from Vanderbilt University Medical Center. The prestigious editorial team and their international, interdisciplinary cast of authors have reconceptualised their much-acclaimed handbook. The book is now in two parts: part I covers psychological aspects of health and illness, assessments, interventions and healthcare practice. Part II covers medical matters listed in alphabetical order. Among the many new topics added are: diet and health, ethnicity and health, clinical interviewing, mood assessment, communicating risk, medical interviewing, diagnostic procedures, organ donation, IVF, MMR, HRT, sleep disorders, skin disorders, depression and anxiety disorders.",,,hNY7P1z6qBoC,,
25b51324f916,Comprehensive Stress Management,Jerrold S. Greenberg,,1993,Self-Management,google_books,"Using an informal, anecdotal style, author Jerrold Greenberg helps you to understand the scientific foundations underlying stress in the Ninth Edition. He discusses the latest research findings on the physical, psychological, sociological, and spiritual aspects of stress, and covers appropriate coping skills to help you manage stress in everyday life. With this edition you can: Use laboratory assessment activities and exercises to relate concepts to your own life and to help identify coping strategies. The text is now perforated for easy removal of the labs, allowing you to easily develop your own stress portfolio. Explore new research findings about managing stress with humor in Chapter 7, spirituality and stress in Chapter 8, and helpful breathing exercises and the value of pets in managing stress in Chapter 12. Learn how to assist in decreasing stress levels in your community through ""Getting Along in Your Community"" boxes that show how to apply the chapter content to related community projects. Book jacket.",,,Wq1aAAAAYAAJ,,
d58c1a4902bd,Constructive Classroom Discipline and Practice,Ruth Amsterdam,,1957,Self-Management,google_books,,,,uFQ_AAAAYAAJ,,
45b48591d0b4,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,9781455586691,2016,Self-Management,curated_seed,,,,,,
bc72c8d64e91,Discipline and Development,Diane E. Davis,,2004,Self-Management,google_books,"Perhaps the most commonly held assumption in the field of development is that middle classes are the bounty of economic modernization and growth. As countries gradually transcend their agrarian past and become urbanized and industrialized, so the logic goes, middle classes emerge and gain in number, complexity, cultural influence, social prominence, and political authority. Yet this is only half the story. Middle classes shape industrial and economic development, they are not merely its product; the particular ways in which middle classes shape themselves - and the ways historical conditions shape them - influence development trajectories in multiple ways. This is the story of South Korea's and Taiwan's economic successes and Argentina's and Mexico's relative 'failures' through an examination of their rural middle classes and disciplinary capacities. Can disciplining continue in a context where globalization squeezes middle classes and frees capitalists from the state and social contracts in which they have been embedded?",,,YAPgA7VMPv4C,,
49ff69f74fce,Drive: The Surprising Truth About What Motivates Us,Daniel H. Pink,9781594484803,2009,Self-Management,curated_seed,,,,,,
5bf06a5817c7,Emerging Approaches to Chronic Disease Management in Primary Health Care,John Dorland,,2007,Self-Management,google_books,Managing chronic disease in the twenty-first century.,,,2QnbAAAAMAAJ,,
8d5146ff3768,English Associations of Working Men,Josef Maria Baernreither,,1889,Self-Management,google_books,,,,l-o9f42dFq0C,,
acee4ba350c7,Essays Written in the Intervals of Business,Sir Arthur Helps,,1895,Self-Management,google_books,,,,GxA_AAAAYAAJ,,
168449a2653c,Grit: The Power of Passion and Perseverance,Angela Duckworth,9781501111105,2016,Self-Management,curated_seed,,,,,,
b412c3776655,Hidden Potential: The Science of Achieving Greater Things,Adam Grant,9780593653142,2023,Self-Management,curated_seed,,,,,,
02dd66755429,Leadership Roles and Management Functions in Nursing,Bessie L. Marquis,9780781772464,2009,Self-Management,google_books,"Now in its Sixth Edition, this foremost leadership and management text incorporates application with theory and emphasizes critical thinking, problem solving, and decision making. More than 225 case studies and learning exercises promote critical thinking and interactive discussion. Case studies cover a variety of settings, including acute care, ambulatory care, long-term care, and community health. The book addresses timely issues such as leadership development, staffing, delegation, ethics and law, organizational, political, and personal power, management and technology, and more. Web links and learning exercises appear in each chapter. An Instructor's CD-ROM includes a testbank and PowerPoint slides.",,,38mzZLwcOe0C,,
c30d80a8f2dd,Management Services,,,1989,Self-Management,google_books,,,,YFRUAAAAMAAJ,,
318b191ac650,Management and Organizational Behavior Essentials,John R. Schermerhorn,,1996,Self-Management,google_books,"This Book is Different… Schermerhorn Gives You The Essentials of Management and Organizational Behavior In One Concise and Easy to Use Text! There are management books, and there are organizational behavior books—but this is two books in one! Management and Organizational Behavior Essentials combines the essential theories of both management and organizational behavior to show your students how they can be used to achieve success in the new workplace. Build a solid foundation in both management and organizational behavior with: Complete coverage of current theories, while focusing on applications in today’s work setting. An emphasis on the environmental context, workforce diversity, the global economy, quality and competitive advantage, and managerial ethics, to show students how these factors are interrelated. Effective pedagogical tools including chapter opening study questions, Effective Manager boxes, and point-by-point summaries to help your students learn.",,,T7FZAAAAYAAJ,,
78ce59e98fbb,Master Self-Discipline,Sure academy,,2025,Self-Management,google_books,"Did you spent a a lot of time maybe years to achieve your goals but keep failing ? Do you want to develop your self-discipline ? Do you need powerful strategies to overcome laziness and multiply your time? if you have experienced unwanted distractions that kept you from focusing on pursuing your goals,You are in the right place! If you want to build a successful routine improve your focus, expand your creativity or meet any goal you set your mind, You are in the right place! The time is now, not tomorrow, not next week. Don't waste another day-now is the time for transformation. Get your copy of this fantastic guide as a part of your commitment to improving today!",,,mCf1DwAAQBAJ,,
7fdc44c3a77a,Mastering The Art Of Self-Discipline,Elevated Success,,2023,Self-Management,google_books,"In this book, you will learn how to develop self-discipline, which is the key to personal development and success. It is the ability to control one's impulses, emotions, and actions to pursue long-term goals and values. In essence, self-discipline bridges where you are today and where you want to be tomorrow. Whether you want to quit smoking, lose weight, set better habits for yourself, or improve your overall daily life, this book is for you. This crucial trait empowers individuals to overcome procrastination, maintain focus, and persevere through challenges, ultimately leading to improved productivity, achievement, and a life that aligns with your aspirations. In this exploration of self-discipline, we will delve into its significance, strategies for its cultivation, and the profound impact it can have on various aspects of life.",,,1YrgEAAAQBAJ,,
2a7232bb95f1,Mindful Self-Discipline,Giovanni Dienstmann,9780645138931,2021,Self-Management,google_books,"If you want to live a life of purpose, build good habits and achieve your goals, there is one skill that is more important than anything else: Self-Discipline. Self-discipline is not about punishment, it’s about self-respect. It is not about being inflexible, but about living your best life. It is the superpower of focus in a world of distractions — allowing you to overcome procrastination, excuses, bad habits, low motivation, failures, and self-doubt. With it, you can stay on track with your values and goals even through the times when you are least inspired. Self-discipline allows you to choose who you want to be and live by design rather than by default. As a meditation teacher and self-discipline coach, Giovanni Dienstmann has helped hedge fund managers, CEOs, entrepreneurs, ambitious professionals, artists and pro athletes to live a more focused and disciplined life. Since 2014 he has been successfully coaching people to overcome distractions, procrastination, self-doubt, fear, and other forms of self-sabotage. Whatever self-discipline challenge you face, whatever excuse you are telling yourself — Mindful Self-Discipline is a collection of all these years of experience, converted into a tool for you to use. This revolutionary book is a comprehensive and practical guide for you to develop self-discipline in a balanced way — without beating yourself up. It emphasizes the use of mindfulness and awareness as key components for building habits, rather than forcefulness and willpower. If you have tried other methodologies and failed, then this is for you. This manual for living your life purposefully contains: — Over 50 step-by-step exercises — Over 100 illustrations and diagrams — Links to the scientific studies about each topic Many, many examples — all to make it as easy as possible for you to actually apply all this knowledge and transform your daily life. If you have tried other approaches (Miracle Morning, Atomic Habits, Willpower Instinct, Tiny Habits, Discipline is Freedom, Hooked, Can’t Hurt Me) and didn’t get the results you were after, then this is for you. Mindful Self-Discipline goes much beyond building habits, time management, and forcing yourself. It is gentler, more achievable, and rooted in living a life of purpose. Think you are not made to be self-disciplined? Think again.",,,zmpMEAAAQBAJ,,
1060e870903d,"Notes on the Compressive Resistance of Freestone, Brick Piers, Hydraulic Cements, Mortars and Concretes",Quincy Adams Gillmore,,1888,Self-Management,google_books,,,,sx06AAAAMAAJ,,
8835e3ea2f4d,Optimism as a Factor that Promotes Resilience in Inner-city Middle-school Students Exposed to High Levels of Community Violence,Sukey Merry Suzanne Egger,,1998,Self-Management,google_books,,,,XN5JAQAAIAAJ,,
db5285718a04,Outliers: The Story of Success,Malcolm Gladwell,9780316017930,2008,Self-Management,curated_seed,,,,,,
c653276962f5,Participation and Self-management,Eugen Pusić,,1972,Self-Management,google_books,,,,t0csAAAAMAAJ,,
ac1118c30526,Practical Stress Management,John Albert Romas,9780805355628,2004,Self-Management,google_books,"KEY MESSAGE: ""Practical Stress Management "" is a focused, personal, worksheet-based text that combines theory and principles with hands-on exercises to help readers manage the negative impact of stress in their lives. The Fourth Edition has been revised to include updated nutrition information including the new MyPyramid. As a practical tool for recognizing and preventing stress, the action-oriented approach enables students to make personal change through self-reflection and behavior change techniques. Understanding Stress, Enhancing Awareness About Managing Stress, Relaxation, Effective Communication, Managing Anger and Resolving Conflicts, Coping with Anxiety, Eating Behaviors for Healthy Lifestyles, Regular Exercise and Physical Activity, Efficient Time Management, Implementing a Stress Reduction Plan. For all readers interested in stress management.",,,gE9ol5D40uEC,,
80f29821bf58,Principles of mental physiology with their applications to the training and discipline of the mind and the study of its morbid conditions,William Benjamin Carpenter,,1883,Self-Management,google_books,,,,z3vlQ4VKBscC,,
ab8c301321e1,Psycho-oncology,Jimmie C. Holland,9780199363315,2015,Self-Management,google_books,"Originally published by Oxford in 1998, Psycho-Oncology was the first comprehensive text in the field and remains the gold standard today. Edited by a team of leading experts in psycho-oncology, spearheaded by Dr. Jimmie C. Holland, the founder of the field, the text reflects the interdisciplinary nature and global reach of this growing field. Thoroughly updated and developed in collaboration with the American Psychosocial Society and the International Psycho-oncology Society, the third edition is a current, comprehensive reference for psychiatrists, psychologists, oncologists, hospice workers, and social workers seeking to understand and manage the psychological issues involved in the care of persons with cancer and the psychological, social, and behavioral factors that contribute to cancer risk and survival. New to this edition are chapters on gender-based and geriatric issues and expanded coverage of underserved populations, community based programs, and caregiver training and education.",,,oy9mBgAAQBAJ,,
00eaba15b6ac,Psychology AS,Mike Cardwell,9780748767472,2003,Self-Management,google_books,"Written by two successful authors, who are also senior examiners, this book provides students with their very own exam expert to take home, the friendly examiner - The Complete Companion! This tailor-made resource for the AQA A AS specifications will enable students to their understanding of psychology into even better examination performance.",,,Tif6b05umW8C,,
68a860fb1121,Psychology for AS Level,Michael W. Eysenck,9781841693781,2005,Self-Management,google_books,"Now in full colour, this thoroughly revised and updated 3rd edition of Psychology for AS Level takes into account all the latest changes to the AQA-A syllabus since the last edition was published. It remains closely mapped to the specification making it ideal for students taking the AS Level Psychology exam. New to this edition is a strong emphasis on exam technique, giving students the best chance possible of the highest grades. A whole chapter is devoted to how to study and how to pass, with an 'Examiner's Viewpoint' written by the Chief Examiner at AQA-A. Throughout the book are hints and tips on picking up marks, and there are constant page references to the summarised content in our companion AS revision guide. Further examination support is provided by our accompanying student website, AS Online, available on a subscription basis to all schools and sixth form colleges that adopt the text. This includes a Student Workbook, interactive exercises, sample essays, interactive multiple-choice questions, a complete Exam Companion and much more. We also provide teacher resources free of charge to qualifying adopters which include a week-by-week teaching plan, sample essays, chapter-by-chapter lecture presentations, and classroom exercises and activities. Please see http://www.a-levelpsychology.co.uk/online for further details of these resources and a demo chapter of AS Online. The book includes coverage of six key areas in psychology: human memory, attachments in development, stress, abnormality, social influence and research methods. It retains the thorough content, volume of features and excellent writing style of previous editions but the layout is now fully structured to improve accessibility. Unlike other A-Level textbooks which focus solely on passing the exam, ‘Psychology for AS Level’ is also designed to foster an interest in the study of psychology as a subject. To this end, the book includes an additional general chapter to introduce the theories and explanations that make psychology a fascinating discipline.",,,o6jb3VwNt7AC,,
bf73d25fa8c1,Resilience,Anne Deveson,9781864486346,2003,Self-Management,google_books,"What is it that enables some people to grow through adversity? Anne Deveson's engaging and thought-provoking exploration of this vital capacity of individuals and communities is, like her award-winning classic Tell Me I'm Here, a powerful combination of intellectual journey and personal memoir.",,,gMIqLom3-RMC,,
42f8d0a67e74,Resilience,H. Norman Wright,9780892839391,1997,Self-Management,google_books,"Norman Wright draws on his counseling background and his personal experience to show how you can be prepared for whatever the future holds. His stories reveal the traits that allow people in crisis not only to survive, but to thrive.",,,j4OXLkWa75kC,,
5745414a9d74,Resilience,Frederic Flach,9781886330955,1997,Self-Management,google_books,"There's no escaping stress. It appears on our doorstep uninvited in the shattering forms of death and divorce, or even in the pleasant experiences of promotion, marriage or a long-held wish fulfilled. Dr. Flach reveals the remarkable antidote to the destructive qualities of stress: resilience.",,,1OZO0UPN2SEC,,
57eb1d6d94bb,Resilience and Vulnerability,Suniya S. Luthar,9780521001618,2003,Self-Management,google_books,"Integrated in this book are contributions from leading scientists who have each studied children's adjustment across risks common in contemporary society. Chapters in the first half of the book focus on risks emanating from the family; chapters in the second half focus on risks stemming from the wider community. All contributors have explicitly addressed a common set of core themes, including the criteria they used to judge 'resilience' within particular risk settings, the major factors that predict resilience in these settings; the limits to resilience (vulnerabilities coexisting with manifest success); and directions for interventions. In the concluding chapter, the editor integrates evidence presented through all preceding chapters to distill (a) substantive considerations for future research, and (b) salient directions for interventions and social policies, based on accumulated research knowledge.",,,HD45dNwFh-UC,,
eaf8bb7bb3d1,Resilience in Aging,Barbara Resnick,9781441902320,2010,Self-Management,google_books,"The many significant technological and medical advances of the 21st century cannot overcome the escalating risk posed to older adults by such stressors as pain, weakness, fatigue, depression, anxiety, memory and other cognitive deficits, hearing loss, visual impairment, isolation, marginalization, and physical and mental illness. In order to overcome these and other challenges, and to maintain as high a quality of life as possible, older adults and the professionals who treat them need to promote and develop the capacity for resilience, which is innate in all of us to some degree. The purpose of this book is to provide the current scientific theory, clinical guidelines, and real-world interventions with regard to resilience as a clinical tool. To that end, the book addresses such issues as concepts and operationalization of resilience; relevance of resilience to successful aging; impact of personality and genetics on resilience; relationship between resilience and motivation; relationship between resilience and survival; promoting resilience in long-term care; and the lifespan approach to resilience. By addressing ways in which the hypothetical and theoretical concepts of resilience can be applied in geriatric practice, Resilience in Aging provides inroads to the current knowledge and practice of resilience from the perspectives of physiology, psychology, culture, creativity, and economics. In addition, the book considers the impact of resilience on critical aspects of life for older adults such as policy issues (e.g., nursing home policies, Medicare guidelines), health and wellness, motivation, spirituality, and survival. Following these discussions, the book focuses on interventions that increase resilience. The intervention chapters include case studies and are intended to be useful at the clinical level. The book concludes with a discussion of future directions in optimizing resilience in the elderly and the importance of a lifespan approach to aging.",,,U6h__gERPngC,,
a62b5d0e1a6a,S-Zypaeus. 1878,Faculty of Advocates (Scotland). Library,,1878,Self-Management,google_books,,,,61JvlZFR3lQC,,
867bb1691782,Safety Management,Dan Petersen,,2001,Self-Management,google_books,"This book describes the essential elements of a behavior-based safety program as well as describing some of the barriers to full implementation. The author also discusses how to evaluate supervisory performance and training methods. Drawing on his training and experience in industrial psychology and organizational behavior, Dr. Petersen presents a model for teaching safe behavior and building a safe work environment. Approaches to encouraging greater participation in safety programs are examined. The author also examines what effects stress has on safe behavior, and the need for wellness programs. Substance abuse effects on worker behavior are explored and recommendations for developing an employee assistance program in substance abuse are presented -- From www.amazon.com website.",,,yyJYAAAAYAAJ,,
542ad0dedc13,School Discipline and Self-Discipline,George G. Bear,9781606236840,2010,Self-Management,google_books,"How can schools create safe, well-supervised classroom environments while also teaching students skills for managing their behavior on their own? This invaluable guide presents a framework for achieving both of these crucial goals. It shows how to balance external reinforcements such as positive behavior supports with social-emotional learning interventions. Evidence-based techniques are provided for targeting the cognitive and emotional processes that underlie self-discipline, both in classroom instruction and when correcting problem behavior. Describing how to weave the techniques together into a comprehensive schoolwide disciplinary approach, the book includes over a dozen reproducible forms, checklists, and assessment tools. The large-size format facilitates photocopying. This book is in The Guilford Practical Intervention in the Schools Series, edited by Sandra M. Chafouleas.",,,cGjgLKfHdTAC,,
a1f7f480f081,Self Management of Chronic Disease,Sabine Bährer-Kohler,9783642003264,2009,Self-Management,google_books,"This book will support an issue as important as self-management of chronic diseases, es- cially AD, in finding its way into the daily life of patients and their caregivers as well as into treatment worldwide. It is written for healthcare professionals, aging researchers/scientists, patients with Alzheimer’s disease and their caregivers, managers of eldercare facilities, public health authorities, umbrella organisations of Alzheimer associations, Alzheimer associations, health care administrators, health economists and government officials. It is my pleasant duty to thank Merz Pharma (Schweiz) AG in Allschwil-Switzerland to purchase 40 copies of the book. To finish this book, a long and sometimes arduous path had to be traveled. Now that it is over, I feel profoundly thankful towards all authors for participating in this project, p- ticularly Eva Krebs-Roubicek, MD for her contribution, the three models on the cover of this book; and especially to Julie and Jean-Luc for their great understanding and loving - sistance. Sabine Bährer-Kohler, Editor of the book VII Foreword Alzheimer’s disease is one of those diseases which is steadily increasing worldwide. Treating Alzheimer’s disease is able to modify its course but does not yet cure it. Alzheimer’s disease is an enormous challenge not only for the afflicted person but also for the relatives.",,,iDnZya1J1jwC,,
c07db7293260,Self-Discipline,James Jones,,2021,Self-Management,google_books,"Do you struggle with procrastination? Do you find yourself flailing behind, your dreams always out of reach? The Secrets of Self-Discipline: Here’s The Perfect Solution If You Want to Succeed in Every Aspect of Life and Master Willpower and Mental Toughness. You may be the most talented person ever, but if you don’t have the self-discipline to work hard for your goals, you’ll hardly get anywhere in life. Anything that’s worth having, any accomplishment worth achieving, they all require that we put time and effort. Success only comes to those who preserve, day in and day out. You are probably already aware of all that, but what does that mean in practical terms? Successful people, global CEOs, and high-level professionals and athletes, all had to master self-discipline. This is not something that comes naturally to most people. In fact, we have to understand that self-discipline is a habit that we must choose to practice every day. It’s the only way we can achieve our goals. Most books focus on either men or women, and they offer a lot of theories and opinions. In this book, you will find clear explanations of some key concepts related to self-discipline. But more importantly, you will find practical tips and useful information that you can apply to your own life right away. Not only will you learn how to develop self-discipline, but this book will also give you a lot of inspiration and motivation to stay on the path of success! Here’s what you’ll find inside this book: A simple guide on how to increase your self-discipline in 11 easily applicable points The 3 most important aspects of self-discipline explained with tips on developing perseverance and willpower How to exercise your mind to develop a successful mentality and increase your concentration Blueprint on using self-discipline to lose weight, increase physical fitness and energy level How to leverage self-discipline as the key factor in business success and increased productivity 30-day self-discipline technique to develop awareness, decrease errors and unlock personal freedom How to eliminate bad habits, start taking responsibility for your life, and eliminate negative thinking Best ways to identify your purpose and stop self-sabotaging yourself with anxiety and insecurity A guide on using cognitive behavioral therapy and Stoicism to become a better person for yourself and others How to leverage the power of technology to develop self-discipline with a list of apps to help you get there AND SO MUCH MORE! You may think it’s too late to change. Maybe you think you’re just a lazy person, and that’s the way it is. Maybe success seems like a dream available only to those who are extremely lucky. None of these thoughts are true. We are who we are because of our habits, the things we do and say every day. That famous CEO or supermodel has the same abilities you do, but they choose to develop self-discipline, work hard on their personal development, and never give up on their dreams. Even if you think the success you dream about is unreachable, you need to know that it’s all a matter of self-discipline and habits. This book will help you understand what self-discipline is and how to develop the mindset of mental toughness. It will also give you very practical exercises and advice on how to apply principles of self-discipline in your life. If you’ve been self-sabotaging and waiting for better opportunities to just fall into your lap, you’ve been wasting time. Self-discipline is the key to freedom, and it’s time for you to take responsibility for who you are. You and only you are in charge of your life. With this book, you will finally learn how to take control and become the person you always wanted to be! Get Your Copy!",,,Qqs_EAAAQBAJ,,
0e0aa9d54adf,Self-Discipline Training,Joshua Strachan,,,Self-Management,google_books,"Discipline, hard work, and focus are the 3 top requirements to become successful in life. These 3 necessities are essential not just in the accumulation of money but also in the provision of a particular change needed in an individual to achieve anything reasonable in life. You have to practice discipline, hard work and focus to create more opportunities for yourself and to live to the fullest, enjoying your heart the desire. Among these 3, discipline comes first because it is the most important of all. Self-discipline in particular is the most important because it is the trait that constitutes self-regulation and control. You cannot improve yourself in any area of life without self-discipline. Your determination is also futile if you cannot apply discipline. This book brings about a clear definition of self-discipline and how it can be implemented in real-life situations. If you have a problem with sticking to a plan or finishing things, then you are in the right place to experience significant change. You will the secrets to self-management, time management, and self-optimization. You will discover more reasons to do things and to stay motivated for as long as you finish your task. Tag: how to be a disciplined person, self discipline tips for students, self discipline examples, self discipline training, Self help for positive thinking, build self esteem, getting things done, overcome procrastination, self disciplined person, students",,,KxnzDwAAQBAJ,,
6020a1592be3,Self-Management Education,Emmanuel Kumah,9781036451929,2025,Self-Management,google_books,"This book offers a comprehensive guide to self-management education as a patient-focused strategy for improving diabetes care. Grounded in theory and practical application, it explores the global burden of diabetes, the design and implementation of education programs, and strategies to overcome challenges in diverse healthcare settings. Case studies and evidence-based insights highlight the effectiveness and cost-efficiency of empowering patients to manage their condition, enhancing outcomes while reducing healthcare costs. Designed for healthcare professionals—including doctors, nurses, dietitians, and diabetes educators—it provides actionable strategies for integrating self-management education into practice. Policymakers, administrators, and researchers will find valuable insights for advancing quality improvement and patient-centered care. Individuals with diabetes can also benefit from its empowering, accessible guidance. By addressing regional disparities and emphasizing patient empowerment, this book equips readers with the tools to transform diabetes care globally, making it essential for anyone committed to improving health outcomes.",,,80B3EQAAQBAJ,,
2f517420a95d,Self-Management in Chronic Illness,Jose Frantz,9783030697365,2021,Self-Management,google_books,"Self-management is a term that was used as early as the 1960s when it was applied during the rehabilitation of chronically ill children. Subsequently, self-management was applied as formalized programs for a variety of populations and health issues. In reflecting on self-management, it is important to note that it would be difficult for individuals not to be aware of their specific health behaviors, which could include unhealthy behaviors. As self-management has evolved, essential skills identified include behavioral modeling, decision making, planning, social persuasion, locating, accessing and utilizing resources, assisting individuals to form partnerships with their health care providers and taking action. These are key skills that would benefit health professional educators, clinicians and patients. This book, consisting of three parts, provides insights into the aspects of self-management as it relates to its definition and application. It highlights how self-management can be applied to various long-term health conditions, for different populations or target groups and in different contexts. The text provides an overview of self-management and the rationale for its applications by illustrating its use in specific clinical conditions and in different sub-populations and target groups. Academics can use the book as a textbook when teaching postgraduate and undergraduate students about self-management as a technique to facilitate community reintegration for individuals living with long-term conditions. It can also be used by clinicians to enhance their management of individuals with long-term conditions. Furthermore, researchers can use the text to expand and support their research in this area.",,,c5YqEAAAQBAJ,,
9ad34f88975e,Self-management Techniques in a Work Adjustment Setting,Terry. L. Vander-Molen,,1981,Self-Management,google_books,,,,rxG594uB1wQC,,
27aa77dc200d,Steel in Construction,Pencoyd Iron Works,,1898,Self-Management,google_books,,,,R2JVAAAAMAAJ,,
c0d6820d306f,Stress Reduction as a Function of Family Systems Therapy in Child Abusing Families,Christopher Scott Baglio,,1993,Self-Management,google_books,,,,9sFIf1QsvvEC,,
0b334b87866a,"Stress, Risk, and Resilience in Children and Adolescents",Robert J. Haggerty,9780521576628,1996,Self-Management,google_books,"Many children's behavioral problems have multiple causes, and most children with one problem behavior also have others. The co-occurence and interrelatedness of risk factors and problem behavior is certainly an important area of research. This volume recognizes the complexity of the developmental processes that influence coping and resilience and the roles sociocultural factors play. The contributors focus on four themes that have emerged in the study of risk and coping over the past decade: interrelatedness of risk and problems, individual variability in resilience and susceptibility to stress, processes and mechanisms linking multiple stressors to multiple outcomes, and interventions and prevention. Psychologists, pediatricians, and others involved in the research or care of children will take great interest in this text.",,,px9c4-2qHjAC,,
1008ee0543a9,Structured Exercises in Stress Management,Nancy Loving Tubesing,9780938586128,1983,Self-Management,google_books,,,,ldZld8sKWLMC,,
53d7461d8461,Teaching Self-Discipline to Children,Barbara C. Vasiloff,9781585952724,2003,Self-Management,google_books,"Barbara Vasiloff identifies fifteen self-discipline skills and relates each skill to a topic educators most often have difficulty with, for example: how to teach children to listen, how to help them to follow instructions, how to help them to ask effective questions, and more. A must-have resource for all religious educators.",,,dZf4PuJ4wFoC,,
9a18583be897,Teaching Stress Management to CSEA Members,Marcia Calicchia,,1989,Self-Management,google_books,,,,tktZAAAAYAAJ,,
ac5251e270de,The Everything Stress Management Book,Eve Adamson,9781440522277,2001,Self-Management,google_books,"Let's face it: We're all stressed out. No matter how hard we work or how much time we spend on burdensome tasks, it seems our deadlines only get tighter and we're barely catching our breaths before new obstacles arise causing even greater tension. Will it ever end? The Everything Stress Management Book shows that it is possible to achieve your life goals and keep your physical and mental health intact. Beginning with an easy-to-follow quiz that helps you identify your vulnerable areas, the book then takes you step-by-step through the safest, most effective ways to relax, avoid stressors, keep perspective, and live a longer, happier life. The Everything Stress Management Book also gives you the lowdown on the most popular stress-reduction methods, including: Aromatherapy Exercise Massage Meditation Proper nutrition Tai Chi Yoga And more Whether you're frazzled and frustrated at work or at home - or are just plain stressed out - The Everything Stress Management Book helps you regain control, find your balance, and face the world with optimism and confidence.",,,g-DrDQAAQBAJ,,
94ab6bfbfb47,The New Urban Park,Hal Rothman,,2004,Self-Management,google_books,"From Yellowstone to the Great Smoky Mountains, America's national parks are sprawling tracts of serenity, most of them carved out of public land for recreation and preservation around the turn of the last century. America has changed dramatically since then, and so has its conceptions of what parkland ought to be. In this book, one of our premier environmental historians looks at the new phenomenon of urban parks, focusing on San Francisco's Golden Gate National Recreation Area as a prototype for the twenty-first century. Cobbled together from public and private lands in a politically charged arena, the GGNRA represents a new direction for parks as it highlights the long-standing tension within the National Park Service between preservation and recreation. Long a center of conservation, the Bay Area was well positioned for such an innovative concept. Writing with insight and wit, Rothman reveals the many complex challenges that local leaders, politicians, and the NPS faced as they attempted to administer sites in this area. He tells how Representative Phillip Burton guided a comprehensive bill through Congress to establish the park and how he and others expanded the acreage of the GGNRA, redefined its mission to the public, forged an identity for interconnected parks, and struggled against formidable odds to obtain the San Francisco Presidio and convert it into a national park. Engagingly written, The New Urban Park offers a balanced examination of grassroots politics and its effect on municipal, state, and federal policy. While most national parks dominate the economies of their regions, GGNRA was from the start tied to the multifaceted needs of its public and political constituents--including neighborhood, ethnic, and labor interests as well as the usual supporters from the conservation movement. As a national recreation area, GGNRA helped redefine that category in the public mind. By the dawn of the new century, it had already become one of the premier national park areas in terms of visitation. Now as public lands become increasingly scarce, GGNRA may well represent the future of national parks in America. Rothman shows that this model works, and his book will be an invaluable resource for planning tomorrow's parks.",,,puFOAAAAMAAJ,,
f52e91645e07,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,9780812981605,2012,Self-Management,curated_seed,,,,,,
3510273e2afd,The Power of Self Discipline,Patrick Owens,9798227825377,,Self-Management,google_books,"Drawing on the latest research in psychology and personal development, this book explores the origins and mechanisms of self-discipline, revealing how it is influenced by both biological factors and motivational strategies. Discover how simple techniques such as time-blocking, goal-setting, and positive affirmations can significantly enhance your ability to stay focused and committed. Through practical strategies and real-life case studies, you will learn how to: Overcome procrastination and build productive habits Improve your academic and professional performance Foster healthier relationships and emotional well-being Enhance your physical health and manage stress effectively Achieve long-term financial stability and resilience Cultivate creativity and innovation while maintaining focus Each chapter delves into different aspects of life where self-discipline plays a crucial role, providing actionable advice and tools to help you succeed. Whether you're a student, professional, entrepreneur, or anyone seeking personal growth, this book will empower you to harness the power of self-discipline and achieve your greatest aspirations.",,,huYWEQAAQBAJ,,
