book_id,title,author,isbn,publication_year,category,source,summary,openlibrary_key,gutenberg_id,google_books_id,text_available,text_source
5b6a5147b283,Range: Why Generalists Triumph in a Specialized World,David Epstein,9780735214484,2019,Self-Awareness,curated_seed,"The #1 New York Times bestseller that has all America talking: as seen/heard on CNN's Fareed Zakaria GPS, Morning Joe, CBS This Morning, The Bill Simmons Podcast, Rich Roll, and more. “The most important business—and parenting—book of the year.” —Forbes “Urgent and important. . . an essential read for bosses, parents, coaches, and anyone who cares about improving performance.” —Daniel H. Pink Shortlisted for the Financial Times/McKinsey Business Book of the Year Award Plenty of experts argue that anyone who wants to develop a skill, play an instrument, or lead their field should start early, focus intensely, and rack up as many hours of deliberate practice as possible. If you dabble or delay, you’ll never catch up to the people who got a head start. But a closer look at research on the world’s top performers, from professional athletes to Nobel laureates, shows that early specialization is the exception, not the rule. David Epstein examined the world’s most successful athletes, artists, musicians, inventors, forecasters and scientists. He discovered that in most fields—especially those that are complex and unpredictable—generalists, not specialists, are primed to excel. Generalists often find their path late, and they juggle many interests rather than focusing on one. They’re also more creative, more agile, and able to make connections their more specialized peers can’t see. Provocative, rigorous, and engrossing, Range makes a compelling case for actively cultivating inefficiency. Failing a test is the best way to learn. Frequent quitters end up with the most fulfilling careers. The most impactful inventors cross domains rather than deepening their knowledge in a single area. As experts silo themselves further while computers master more of the skills once reserved for highly focused humans, people who think broadly and embrace diverse experiences and perspectives will increasingly thrive.",,,ma1sDwAAQBAJ,True,internet_archive
446d140ae1a5,Stumbling on Happiness,Daniel Gilbert,9781400077427,2006,Self-Awareness,curated_seed,In this fascinating and often hilarious work - winner of the Royal Society of Science Prize 2007 - pre-eminent psychologist Daniel Gilbert shows how - and why - the majority of us have no idea how to make ourselves happy.,,,GmTa_Pu9b6oC,False,
4107607ec93c,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,9781878424310,1997,Self-Awareness,curated_seed,"Now in hardcover, this beloved classic is an enduring keepsake, offering longtime fans and newcomers alike a roadmap for life-changing transformation. “This book by don Miguel Ruiz, simple yet so powerful, has made a tremendous difference in how I think and act in every encounter.”—Oprah Winfrey In The Four Agreements, a perennial bestseller published in dozens of languages worldwide, don Miguel Ruiz reveals the source of self-limiting beliefs that rob us of joy and create needless suffering. Based on ancient Toltec wisdom, The Four Agreements offer a powerful code of conduct that can rapidly transform our lives to a new experience of freedom, true happiness, and love. “Don Miguel Ruiz’s book is a roadmap to enlightenment and freedom.”—Deepak Chopra, Author, The Seven Spiritual Laws of Success “An inspiring book with many great lessons.”—Wayne Dyer, Author, Real Magic “In the tradition of Castaneda, Ruiz distills essential Toltec wisdom, expressing with clarity and impeccability what it means for men and women to live as peaceful warriors in the modern world.”—Dan Millman, Author, Way of the Peaceful Warrior",,,KeFdEQAAQBAJ,False,
162d3b44f699,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,9781577314806,1997,Self-Awareness,curated_seed,"Eckhart Tolle is emerging as one of today's most inspiring teachers. In The Power of Now, already a word-of-mouth bestseller in Canada, the author describes his transition from despair to self-realization soon after his 29th birthday. Tolle took another ten years to understand this transformation, during which time he evolved a philosophy that has parallels in Buddhism, relaxation techniques, and meditation theory but is also eminently practical. In The Power of Now he shows readers how to recognize themselves as the creators of their own pain, and how to have a pain-free existence by living fully in the present. Accessing the deepest self, the true self, can be learned, he says, by freeing ourselves from the conflicting, unreasonable demands of the mind and living present, fully, and intensely, in the Now.",,,QFQ7DwAAQBAJ,False,
dfef1af88146,The Untethered Soul: The Journey Beyond Yourself,Michael A. Singer,9781572245372,2007,Self-Awareness,curated_seed,"Who are you? When you start to explore this question, you find out how elusive it really is. Are you a physical body? A collection of experiences and memories? A partner to relationships? Each time you consider these aspects of yourself, you realize that there is much more to you than any of these can define. The Untethered Soul, spiritual teacher Michael Singer explores the question of who we are and arrives at the conclusion that our identity is to be found in our consciousness, the fact of our ability to observe ourselves, and the world around us. By tapping into traditions of meditation and mindfulness, Singer shows how the development of consciousness can enable us all to dwell in the present moment and let go of painful thoughts and memories that keep us from achieving happiness and self-realization. This book, copublished with the Institute of Noetic Sciences (IONS), offers a frank and friendly discussion of consciousness and how we can develop it. In part one, he examines the notion of self and the inner dialogue we all live with. Part two examines the experience of energy as it flows through us and works to show readers how to open their hearts to the energy of experience that permeates their lives. Ways to overcome tendencies to close down to the rest of the world are the subject of part three. Enlightenment, the embrace of universal consciousness, is the subject of part four. And finally, in part five, Singer returns to daily life and the pursuit of unconditional happiness. Throughout, the book maintains a light and engaging tone, free from heavy dogma and prescriptive religious references. The easy exercises that figure in each chapter help readers experience the ideas that Singer presents. Visit www.untetheredsoul.com for more information.",,,sqPzr7Pn4cQC,False,
51654c33c8fe,Think Again: The Power of Knowing What You Don't Know,Adam Grant,9781984878106,2021,Self-Awareness,curated_seed,"#1 New York Times Bestseller “THIS. This is the right book for right now. Yes, learning requires focus. But, unlearning and relearning requires much more—it requires choosing courage over comfort. In Think Again, Adam Grant weaves together research and storytelling to help us build the intellectual and emotional muscle we need to stay curious enough about the world to actually change it. I’ve never felt so hopeful about what I don’t know.” —Brené Brown, Ph.D., #1 New York Times bestselling author of Dare to Lead The #1 New York Times bestselling author of Hidden Potential, Originals, and Give and Take examines the critical art of rethinking: learning to question your opinions and open other people's minds, which can position you for excellence at work and wisdom in life Intelligence is usually seen as the ability to think and learn, but in a rapidly changing world, there's another set of cognitive skills that might matter more: the ability to rethink and unlearn. In our daily lives, too many of us favor the comfort of conviction over the discomfort of doubt. We listen to opinions that make us feel good, instead of ideas that make us think hard. We see disagreement as a threat to our egos, rather than an opportunity to learn. We surround ourselves with people who agree with our conclusions, when we should be gravitating toward those who challenge our thought process. The result is that our beliefs get brittle long before our bones. We think too much like preachers defending our sacred beliefs, prosecutors proving the other side wrong, and politicians campaigning for approval--and too little like scientists searching for truth. Intelligence is no cure, and it can even be a curse: being good at thinking can make us worse at rethinking. The brighter we are, the blinder to our own limitations we can become. Organizational psychologist Adam Grant is an expert on opening other people's minds--and our own. As Wharton's top-rated professor and the bestselling author of Originals and Give and Take, he makes it one of his guiding principles to argue like he's right but listen like he's wrong. With bold ideas and rigorous evidence, he investigates how we can embrace the joy of being wrong, bring nuance to charged conversations, and build schools, workplaces, and communities of lifelong learners. You'll learn how an international debate champion wins arguments, a Black musician persuades white supremacists to abandon hate, a vaccine whisperer convinces concerned parents to immunize their children, and Adam has coaxed Yankees fans to root for the Red Sox. Think Again reveals that we don't have to believe everything we think or internalize everything we feel. It's an invitation to let go of views that are no longer serving us well and prize mental flexibility over foolish consistency. If knowledge is power, knowing what we don't know is wisdom.",,,sBb6DwAAQBAJ,True,internet_archive
e911bf6ca7a9,"Thinking, Fast and Slow",Daniel Kahneman,9780374533557,2011,Self-Awareness,curated_seed,"NEW YORK TIMES BESTSELLER Two systems drive the way we think and make choices, Daniel Kahneman explains: System One is fast, intuitive, and emotional; System Two is slower, more deliberative, and more logical. Examining how both systems function within the mind, Kahneman exposes the extraordinary capabilities as well as the biases of fast thinking and the pervasive influence of intuitive impressions on our thoughts and our choices. Engaging the reader in a lively conversation about how we think, he shows where we can trust our intuitions and how we can tap into the benefits of slow thinking, contrasting the two-system view of the mind with the standard model of the rational economic agent. Kahneman's singularly influential work has transformed cognitive psychology and launched the new fields of behavioral economics and happiness studies. In this path-breaking book, Kahneman shows how the mind works, and offers practical and enlightening insights into how choices are made in both our business and personal lives--and how we can guard against the mental glitches that often get us into trouble.",,,2EWNEAAAQBAJ,False,
df87cf68b169,10 Rules for Resilience,Joe De Sena,9780063063389,2021,Self-Management,google_books,"From the New York Times –bestselling author and CEO/founder of Spartan, ""essential lessons for any parent, at any stage in the game"" (Rich Roll, ultra-endurance athlete and author of Finding Ultra ). Joe De Sena has spent his life running toward challenge and discomfort. Why? Because how we react to challenging situations defines us and our families. The only tools we have as humans to survive the many peaks and valleys of a full life are preparedness, health, leadership, and most importantly, resilience. Why do so many parents struggle to finish things we start, delay gratification, and protect our health—and why do our kids continue to struggle in every facet of life? Because we haven't showed them a path to resilience, and we haven't fought for it ourselves. In ten Rules for Resilience, Joe De Sena outlines his ten principles for leading your family to True Resilience, a term he uses for a body and mind that have been carved out of hard work, challenge, and failure. It takes True Resilience to approach overwhelming situations with calm and confidence, to not get rattled, anxious, or angry, and even to embrace failure, setbacks, and redirections. ""This book is an incredible road map. For anyone who is looking for some guidance on how to parent with these principles at the forefront, you'll find it here."" —Gabby Reece, Olympic volleyball player",,,u9UOEAAAQBAJ,False,
99e109ff48eb,21 Days to Resilience,Zelana Montminy,9780062428783,2016,Self-Management,google_books,""" 21 Days to Resilience gives us a powerful map we can apply to grab ahold of radical wellbeing and happiness in our daily lives, for real."" —Tara Stiles, bestselling author of Clean Mind, Clean Body Happiness is not about wishful thinking, good luck, or avoiding negative thoughts. In fact, the only path to true happiness requires seeing challenges as opportunities and discovering emotional strength during times of struggle. In other words, it's about resilience—a quality most of us want to possess. The big issue is that no one knows how to access it in their day-to-day life. How we actually attain the skills to become resilient has been left out of the conversation. Until now. In 21 Days to Resilience, Dr. Zelana Montminy, a leading expert in positive psychology, offers a practical, science-backed toolkit to develop your capacity to handle whatever life throws your way—and thrive. Each day of her powerful program, Dr. Montminy introduces a key trait necessary to improve resiliency and enhance wellbeing, such as gratitude, focus, playfulness, self-respect, and flexibility, then provides three simple tasks to accomplish that day—one in the morning, one during the day, and one in the evening. In addition, the book offers a ""Take Stock"" section that will help you gauge your current level of skill and each chapter ends with a ""Lifelong"" exercise that offers ways to build the skill as needed to keep your resiliency muscles strong. Combining proven science, unique exercises, and insights from real-life experience, 21 Days to Resilience lays the foundation for happiness and shows you how to build your strength to carry you through the rest of your life.",,,MTwJEQAAQBAJ,False,
03b69376759d,"Adolescence, Risk and Resilience",John Coleman,9780470025024,2007,Self-Management,google_books,"Adolescence is often portrayed as an age of particular risk. Adolescents are not only considered a risk to themselves, but also to the rest of society. As a society, we are nervous of them, and consider them vulnerable, yet the seeds of successful and independent adult life are laid down in adolescence, and they need all the help and support that they can get at a challenging time. Adolescents at Risk: Against the Odds looks in depth at some of the key risks faced by adolescents, and at some of the ways in which they can be alleviated. The book is structured according to the operational challenges the research informs.",,,548tCXJGljkC,False,
9dc2f05bd352,Analyses on Health Status and Care Needs among Older Adults,Jian Sun,9782832567005,2025,Self-Management,google_books,"Globally, a shift in population structures and disease spectrum is inevitable. The latest global burden of disease study revealed that the average healthy life expectancy has steadily increased from 1990 to 2019 worldwide. However, there is a concerning trend in which the growth in healthy life expectancy is lower than the growth in life expectancy in 198 out of 204 countries evaluated. This implies that people spend more time in sub-optimal health, despite living longer. Moreover, non-communicable diseases contribute an increasingly significant portion of the disease burden in low- and middle-income countries, growing from one-third to almost two-thirds from 1990 to 2019. This mainly results from preventable risk factors. It is important to approach aging with a positive outlook. This entails guaranteeing sufficient medical care and proactively managing health issues in older adults. Importantly, since several diseases are often irreversible, prevention is key. Social and psychological factors, due to their nebulous harm, have struggled to gain attention over a long period. We should aim to make the additional years gained during old age as healthful as those in other life stages.",,,VwSGEQAAQBAJ,False,
b7043eb3bf28,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,9780735211292,2018,Self-Management,curated_seed,"நீங்கள் உங்கள் வாழ்க்கையை மாற்ற விரும்பினால், நீங்கள் பிரம்மாண்டமாக சிந்திக்க வேண்டும் என்று மக்கள் நினைக்கின்றனர். ஆனால், பழக்கங்களைப் பற்றி விரிவாக ஆய்வு செய்து அதில் உலகப் புகழ்பெற்ற நிபுணர்களில் ஒருவராகத் திகழுகின்ற ஜேம்ஸ் கிளியர் அதற்கு வேறொரு வழியைக் கண்டுபிடித்துள்ளார். தினமும் காலையில் ஐந்து நிமிடங்கள் முன்னதாகவே எழுந்திருத்தல், ஒரு பதினைந்து நிமிடங்கள் மெதுவோட்டத்தில் ஈடுபடுதல், கூடுதலாக ஒரு பக்கம் படித்தல் போன்ற நூற்றுக்கணக்கான சிறிய தீர்மானங்களின் கூட்டு விளைவிலிருந்துதான் உண்மையான மாற்றம் வருகிறது என்று அவர் கூறுகிறார்.<br>இந்தக் கடுகளவு மாற்றங்கள் எப்படி உங்கள் வாழ்க்கையைப் பெரிதும் மாற்றக்கூடிய விளைவுகளாக உருவெடுக்கின்றன என்பதை ஜேம்ஸ் இப்புத்தகத்தில் தெளிவாக வெளிப்படுத்துகிறார். அதற்கு அறிவியற்பூர்வமான விளக்கங்களையும் அவர் கொடுக்கிறார். ஒலிம்பிக்கில் தங்கப் பதக்கம் வென்றவர்கள், முன்னணி நிறுவனத் தலைவர்கள், புகழ்பெற்ற அறிவியலறிஞர்கள் ஆகியோரைப் பற்றிய உத்வேகமூட்டும் கதைகளைப் பயன்படுத்தி அவர் தன்னுடைய கோட்பாடுகளை விளக்கும் விதம் சுவாரசியமூட்டுவதாக இருக்கிறது.<br>இச்சிறு மாற்றங்கள் உங்கள் தொழில்வாழ்க்கையின்மீதும் உங்கள் உறவுகளின்மீதும் உங்கள் தனிப்பட்ட வாழ்வின்மீதும் அளப்பரிய தாக்கம் ஏற்படுத்தி அவற்றைப் பரிபூரணமாக மாற்றும் என்பது உறுதி.",,,WmqyDwAAQBAJ,True,internet_archive
ac73cecfcf5b,Burnout: The Secret to Unlocking the Stress Cycle,Emily Nagoski,9781984818324,2019,Self-Management,curated_seed,"NEW YORK TIMES BESTSELLER • “This book is a gift! I’ve been practicing their strategies, and it’s a total game changer.”—Brené Brown, PhD, author of Dare to Lead “A primer on how to stop letting the world dictate how you live and what we think of ourselves, Burnout is essential reading [and] . . . excels in its intersectionality.”—Bustle This groundbreaking book explains why women experience burnout differently than men—and provides a roadmap to minimizing stress, managing emotions, and living more joyfully. Burnout. You, like most American women, have probably experienced it. What’s expected of women and what it’s really like to exist as a woman in today’s world are two different things—and we exhaust ourselves trying to close the gap. Sisters Emily Nagoski, PhD, and Amelia Nagoski, DMA, are here to help end the all-too-familiar cycle of feeling overwhelmed and exhausted. They compassionately explain the obstacles and societal pressures we face—and how we can fight back. You’ll learn • what you can do to complete the biological stress cycle • how to manage the “monitor” in your brain that regulates the emotion of frustration • how the Bikini Industrial Complex makes it difficult for women to love their bodies—and how to defend yourself against it • why rest, human connection, and befriending your inner critic are keys to recovering from and preventing burnout With the help of eye-opening science, prescriptive advice, and helpful worksheets and exercises, all women will find something transformative in Burnout—and will be empowered to create positive change. A BOOKRIOT BEST BOOK OF THE YEAR",,,8LhgDwAAQBAJ,False,
1df9b4a6ad7a,"Cambridge Handbook of Psychology, Health and Medicine",Susan Ayers,9781139465267,2007,Self-Management,google_books,"Health psychology is a rapidly expanding discipline at the interface of psychology and clinical medicine. This new edition is fully reworked and revised, offering an entirely up-to-date, comprehensive, accessible, one-stop resource for clinical psychologists, mental health professionals and specialists in health-related matters. There are two new editors: Susan Ayers from the University of Sussex and Kenneth Wallston from Vanderbilt University Medical Center. The prestigious editorial team and their international, interdisciplinary cast of authors have reconceptualised their much-acclaimed handbook. The book is now in two parts: part I covers psychological aspects of health and illness, assessments, interventions and healthcare practice. Part II covers medical matters listed in alphabetical order. Among the many new topics added are: diet and health, ethnicity and health, clinical interviewing, mood assessment, communicating risk, medical interviewing, diagnostic procedures, organ donation, IVF, MMR, HRT, sleep disorders, skin disorders, depression and anxiety disorders.",,,hNY7P1z6qBoC,False,
45b48591d0b4,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,9781455586691,2016,Self-Management,curated_seed,"Millions of copies sold! The bestselling modern classic that sparked a worldwide conversation about the value of concentration—and the true costs of fractured attention. “I’m handing you the answer to the overwhelm you feel, and his name is Dr. Cal Newport.” —Mel Robbins, The Mel Robbins Podcast, author of New York Times bestsellingThe Let Them Theory Deep Work— the ability to focus without distraction on cognitively demanding tasks—is one of the most important abilities you can cultivate in our current moment. It’s a skill that allows you to quickly master complicated information and produce quality results in less time. And yet, most people have lost the ability to go deep—spending their days in a frantic blur of emails, online meetings, social media, and AI slop, not realizing there’s a better way. In Deep Work, bestselling author and professor Cal Newport makes the case for reclaiming focus as a critical skill in our digital world, providing step-by step instructions for achieving this goal, including four rules for transforming your daily habits: 1. Work Deeply 2. Embrace Boredom 3. Quit Social Media 4. Drain the Shallows A mix of cultural criticism and actionable advice, Deep Work offers a vitally important message: in our age of constant distraction, focus is a superpower. With inspiring examples and clear rules, Deep Work will teach you to introduce this ability in your own life. “As a presence on the page, Newport is exceptional in the realm of self-help authors … Six ­pages in, I powered down my laptop. Twenty pages in, I left the house to buy an alarm clock so that I wouldn’t have an excuse to sleep next to my phone.”—Molly Young, The New York Times “One of the few books I would call life-changing.” —Tim Maurer, Forbes “I’ve read lots of books about productivity and lots of books about distraction. For me, Deep Work is among the best, on both counts.” —Joshua Rothman, The New Yorker “[Deep Work] has changed how I live my life. Particularly, it’s led me to stop scheduling morning meetings, and to preserve that time for more sustained, creative work.” —Ezra Klein, The Ezra Klein Show",,,4QTzCAAAQBAJ,True,internet_archive
49ff69f74fce,Drive: The Surprising Truth About What Motivates Us,Daniel H. Pink,9781594484803,2009,Self-Management,curated_seed,"The New York Times bestseller that gives readers a paradigm-shattering new way to think about motivation from the author of When: The Scientific Secrets of Perfect Timing Most people believe that the best way to motivate is with rewards like money—the carrot-and-stick approach. That's a mistake, says Daniel H. Pink (author of To Sell Is Human: The Surprising Truth About Motivating Others). In this provocative and persuasive new book, he asserts that the secret to high performance and satisfaction-at work, at school, and at home—is the deeply human need to direct our own lives, to learn and create new things, and to do better by ourselves and our world. Drawing on four decades of scientific research on human motivation, Pink exposes the mismatch between what science knows and what business does—and how that affects every aspect of life. He examines the three elements of true motivation—autonomy, mastery, and purpose-and offers smart and surprising techniques for putting these into action in a unique book that will change how we think and transform how we live.",,,A-agLi2ldB4C,False,
168449a2653c,Grit: The Power of Passion and Perseverance,Angela Duckworth,9781501111105,2016,Self-Management,curated_seed,"In this instant New York Times bestseller, Angela Duckworth shows anyone striving to succeed that the secret to outstanding achievement is not talent, but a special blend of passion and persistence she calls “grit.” “Inspiration for non-geniuses everywhere” (People). The daughter of a scientist who frequently noted her lack of “genius,” Angela Duckworth is now a celebrated researcher and professor. It was her early eye-opening stints in teaching, business consulting, and neuroscience that led to her hypothesis about what really drives success: not genius, but a unique combination of passion and long-term perseverance. In Grit, she takes us into the field to visit cadets struggling through their first days at West Point, teachers working in some of the toughest schools, and young finalists in the National Spelling Bee. She also mines fascinating insights from history and shows what can be gleaned from modern experiments in peak performance. Finally, she shares what she’s learned from interviewing dozens of high achievers—from JP Morgan CEO Jamie Dimon to New Yorker cartoon editor Bob Mankoff to Seattle Seahawks Coach Pete Carroll. “Duckworth’s ideas about the cultivation of tenacity have clearly changed some lives for the better” (The New York Times Book Review). Among Grit’s most valuable insights: any effort you make ultimately counts twice toward your goal; grit can be learned, regardless of IQ or circumstances; when it comes to child-rearing, neither a warm embrace nor high standards will work by themselves; how to trigger lifelong interest; the magic of the Hard Thing Rule; and so much more. Winningly personal, insightful, and even life-changing, Grit is a book about what goes through your head when you fall down, and how that—not talent or luck—makes all the difference. This is “a fascinating tour of the psychological research on success” (The Wall Street Journal).",,,pFoJCgAAQBAJ,False,
b412c3776655,Hidden Potential: The Science of Achieving Greater Things,Adam Grant,9780593653142,2023,Self-Management,curated_seed,"#1 New York Times Bestseller “This brilliant book will shatter your assumptions about what it takes to improve and succeed. I wish I could go back in time and gift it to my younger self. It would’ve helped me find a more joyful path to progress.” —Serena Williams, 23-time Grand Slam singles tennis champion The #1 New York Times bestselling author of Think Again illuminates how we can elevate ourselves and others to unexpected heights. We live in a world that’s obsessed with talent. We celebrate gifted students in school, natural athletes in sports, and child prodigies in music. But admiring people who start out with innate advantages leads us to overlook the distance we ourselves can travel. We underestimate the range of skills that we can learn and how good we can become. We can all improve at improving. And when opportunity doesn’t knock, there are ways to build a door. Hidden Potential offers a new framework for raising aspirations and exceeding expectations. Adam Grant weaves together groundbreaking evidence, surprising insights, and vivid storytelling that takes us from the classroom to the boardroom, the playground to the Olympics, and underground to outer space. He shows that progress depends less on how hard you work than how well you learn. Growth is not about the genius you possess—it’s about the character you develop. Grant explores how to build the character skills and motivational structures to realize our own potential, and how to design systems that create opportunities for those who have been underrated and overlooked. Many writers have chronicled the habits of superstars who accomplish great things. This book reveals how anyone can rise to achieve greater things. The true measure of your potential is not the height of the peak you’ve reached, but how far you’ve climbed to get there.",,,8c6MEQAAQBAJ,False,
02dd66755429,Leadership Roles and Management Functions in Nursing,Bessie L. Marquis,9780781772464,2009,Self-Management,google_books,"Now in its Sixth Edition, this foremost leadership and management text incorporates application with theory and emphasizes critical thinking, problem solving, and decision making. More than 225 case studies and learning exercises promote critical thinking and interactive discussion. Case studies cover a variety of settings, including acute care, ambulatory care, long-term care, and community health. The book addresses timely issues such as leadership development, staffing, delegation, ethics and law, organizational, political, and personal power, management and technology, and more. Web links and learning exercises appear in each chapter. An Instructor's CD-ROM includes a testbank and PowerPoint slides.",,,38mzZLwcOe0C,False,
2a7232bb95f1,Mindful Self-Discipline,Giovanni Dienstmann,9780645138931,2021,Self-Management,google_books,"If you want to live a life of purpose, build good habits and achieve your goals, there is one skill that is more important than anything else: Self-Discipline. Self-discipline is not about punishment, it’s about self-respect. It is not about being inflexible, but about living your best life. It is the superpower of focus in a world of distractions — allowing you to overcome procrastination, excuses, bad habits, low motivation, failures, and self-doubt. With it, you can stay on track with your values and goals even through the times when you are least inspired. Self-discipline allows you to choose who you want to be and live by design rather than by default. As a meditation teacher and self-discipline coach, Giovanni Dienstmann has helped hedge fund managers, CEOs, entrepreneurs, ambitious professionals, artists and pro athletes to live a more focused and disciplined life. Since 2014 he has been successfully coaching people to overcome distractions, procrastination, self-doubt, fear, and other forms of self-sabotage. Whatever self-discipline challenge you face, whatever excuse you are telling yourself — Mindful Self-Discipline is a collection of all these years of experience, converted into a tool for you to use. This revolutionary book is a comprehensive and practical guide for you to develop self-discipline in a balanced way — without beating yourself up. It emphasizes the use of mindfulness and awareness as key components for building habits, rather than forcefulness and willpower. If you have tried other methodologies and failed, then this is for you. This manual for living your life purposefully contains: — Over 50 step-by-step exercises — Over 100 illustrations and diagrams — Links to the scientific studies about each topic Many, many examples — all to make it as easy as possible for you to actually apply all this knowledge and transform your daily life. If you have tried other approaches (Miracle Morning, Atomic Habits, Willpower Instinct, Tiny Habits, Discipline is Freedom, Hooked, Can’t Hurt Me) and didn’t get the results you were after, then this is for you. Mindful Self-Discipline goes much beyond building habits, time management, and forcing yourself. It is gentler, more achievable, and rooted in living a life of purpose. Think you are not made to be self-disciplined? Think again.",,,zmpMEAAAQBAJ,False,
db5285718a04,Outliers: The Story of Success,Malcolm Gladwell,9780316017930,2008,Self-Management,curated_seed,"From the bestselling author of Blink and The Tipping Point, Malcolm Gladwell's Outliers: The Story of Success overturns conventional wisdom about genius to show us what makes an ordinary person an extreme overachiever. Why do some people achieve so much more than others? Can they lie so far out of the ordinary? In this provocative and inspiring book, Malcolm Gladwell looks at everyone from rock stars to professional athletes, software billionaires to scientific geniuses, to show that the story of success is far more surprising, and far more fascinating, than we could ever have imagined. He reveals that it's as much about where we're from and what we do, as who we are - and that no one, not even a genius, ever makes it alone. Outliers will change the way you think about your own life story, and about what makes us all unique. 'Gladwell is not only a brilliant storyteller; he can see what those stories tell us, the lessons they contain' Guardian 'Malcolm Gladwell is a global phenomenon ... he has a genius for making everything he writes seem like an impossible adventure' Observer 'He is the best kind of writer - the kind who makes you feel like you're a genius, rather than he's a genius' The Times",,,ialrgIT41OAC,False,
f52e91645e07,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,9780812981605,2012,Self-Management,curated_seed,"NEW YORK TIMES BESTSELLER • MORE THAN 3 MILLION COPIES SOLD • This instant classic explores how we can change our lives by changing our habits. “Few [books] become essential manuals for business and living. The Power of Habit is an exception.”—Financial Times A WALL STREET JOURNAL AND FINANCIAL TIMES BEST BOOK OF THE YEAR In The Power of Habit, award-winning business reporter Charles Duhigg takes us to the thrilling edge of scientific discoveries that explain why habits exist and how they can be changed. Distilling vast amounts of information into engrossing narratives that take us from the boardrooms of Procter & Gamble to the sidelines of the NFL to the front lines of the civil rights movement, Duhigg presents a whole new understanding of human nature and its potential. At its core, The Power of Habit contains an exhilarating argument: The key to exercising regularly, losing weight, being more productive, and achieving success is understanding how habits work. As Duhigg shows, by harnessing this new science, we can transform our businesses, our communities, and our lives. With a new Afterword by the author",,,O1MInVXd_aoC,False,
fbbef2057aad,"The Upside of Stress: Why Stress Is Good for You, and How to Get Good at It",Kelly McGonigal,9781583335611,2015,Self-Management,curated_seed,"The author of The Willpower Instinct delivers a controversial and groundbreaking new book that overturns long-held beliefs about stress. More than forty-four percent of Americans admit to losing sleep over stress. And while most of us do everything we can to reduce it, Stanford psychologist and bestselling author Kelly McGonigal, Ph.D., delivers a startling message: Stress isn’t bad. In The Upside of Stress, McGonigal highlights new research indicating that stress can, in fact, make us stronger, smarter, and happier—if we learn how to embrace it. The Upside of Stress is the first book to bring together cutting-edge discoveries on the correlation between resilience—the human capacity for stress-related growth—and mind-set, the power of beliefs to shape reality. As she did in The Willpower Instinct, McGonigal combines science, stories, and exercises into an engaging and practical book that is both entertaining and life-changing, showing you: • how to cultivate a mind-set to embrace stress • how stress can provide focus and energy • how stress can help people connect and strengthen close relationships • why your brain is built to learn from stress, and how to increase its ability to learn from challenging experiences McGonigal’s TED talk on the subject has already received more than 7 million views. Her message resonates with people who know they can’t eliminate the stress in their lives and want to learn to take advantage of it. The Upside of Stress is not a guide to getting rid of stress, but a guide to getting better at stress, by understanding it, embracing it, and using it.",,,U8TQBAAAQBAJ,False,
65c920c77211,"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It",Kelly McGonigal,9781583335086,2011,Self-Management,curated_seed,"Based on Stanford University psychologist Kelly McGonigal's wildly popular course ""The Science of Willpower,"" The Willpower Instinct is the first book to explain the science of self-control and how it can be harnessed to improve our health, happiness, and productivity. Informed by the latest research and combining cutting-edge insights from psychology, economics, neuroscience, and medicine, The Willpower Instinct explains exactly what willpower is, how it works, and why it matters. For example, readers will learn: • Willpower is a mind-body response, not a virtue. It is a biological function that can be improved through mindfulness, exercise, nutrition, and sleep. • Willpower is not an unlimited resource. Too much self-control can actually be bad for your health. • Temptation and stress hijack the brain's systems of self-control, but the brain can be trained for greater willpower • Guilt and shame over your setbacks lead to giving in again, but self-forgiveness and self-compassion boost self-control. • Giving up control is sometimes the only way to gain self-control. • Willpower failures are contagious—you can catch the desire to overspend or overeat from your friends­­—but you can also catch self-control from the right role models. In the groundbreaking tradition of Getting Things Done, The Willpower Instinct combines life-changing prescriptive advice and complementary exercises to help readers with goals ranging from losing weight to more patient parenting, less procrastination, better health, and greater productivity at work.",,,evc6jaibNd8C,False,
da2b116dc2ec,Tiny Habits: The Small Changes That Change Everything,BJ Fogg,9780358003328,2019,Self-Management,curated_seed,"The world's leading expert on habit formation shows how you can have a happier, healthier life: by starting small. Myth: Change is hard. Reality: Change can be easy if you know the simple steps of Behavior Design. Myth: It's all about willpower. Reality: Willpower is fickle and finite, and exactly the wrong way to create habits. Myth: You have to make a plan and stick to it. Reality: You transform your life by starting small and being flexible. BJ FOGG is here to change your life--and revolutionize how we think about human behavior. Based on twenty years of research and Fogg's experience coaching more than 40,000 people, Tiny Habits cracks the code of habit formation. With breakthrough discoveries in every chapter, you'll learn the simplest proven ways to transform your life. Fogg shows you how to feel good about your successes instead of bad about your failures. Whether you want to lose weight, de-stress, sleep better, or be more productive each day, Tiny Habits makes it easy to achieve. Already the habit guru to companies around the world, Fogg brings his proven method to a global audience for the first time. Whether you want to lose weight, de-stress, sleep better, or exercise more, Tiny Habits makes it easy to achieve.",,,5TmbDwAAQBAJ,False,
